text_id,brand_id,brand_name,segment,country,source_type,page_name ,category,year_range,text,url,data_collected
hublot_004,hublot,Hublot,luxury_watch,Switzerland,website_copy,big_bang,design_evolution,modern,"Hublot’s flagship model, the Big Bang has revolutionized the watchmaking universe with its extraordinary design. A contemporary icon, it is constantly reinventing itself - leaving room for all the technical and aesthetic daring. More than a watch: a state of mind.",https://www.hublot.com/en-int/find-your-hublot/big-bang/big-bang,2026-02027
hublot_005,hublot,Hublot,luxury_watch,Switzerland,website_copy,partnerships,sports_positioning,modern,"At Hublot, in close collaboration with our partners, we create innovative, audacious and unique watches. Over the years, our collaborative approach with industry leaders, athletes and personalities has driven the creation of truly groundbreaking products. The Art of Fusion is at the heart of all we do at Hublot, and so applies to our products, R&D, as well as collaborations, which helps explain the brand’s deep and diverse portfolio of partnerships.",https://www.hublot.com/en-int/partnerships,2026-02-27
hublot_006,hublot,Hublot,luxury_watch,Switzerland,website_copy,patrick_mahomes,legacy_ambassador,modern,"As one of the most disruptive and dynamic figures in modern sports, Mahomes embodies the spirit of innovation and excellence that Hublot celebrates around its timepieces and partnerships.",https://www.hublot.com/en-int/partnerships/american-football,2026-02-27
hublot_007,hublot,Hublot,luxury_watch,Switzerland,website_copy,materials_innovation,technical_innovation,modern,"From the first use of rubber in watchmaking, to creating new precious alloys, such as scratch-proof Magic Gold, and producing revolutionary composites like ceramic and sapphire with unique colors, materials are always at heart of the Hublot universe. To achieve its “Art of Fusion,” the Manufacture has its own Metallurgy and Materials laboratory, working in close collaboration with the Research and Development department, as well as its own foundry. These innovative materials are created and manufactured using the latest technologies, unique in watchmaking and developed by Hublot.",https://www.hublot.com/en-int/craftsmanship/innovative-materials,2026-02-27
hublot_008,hublot,Hublot,luxury_watch,Switzerland,website_copy,founding_1980,history,1980,"In 1980, the first Hublot watch saw the light of day. Created by the Italian entrepreneur and founder of the brand Carlo Crocco, it gave form to a powerful idea: designing a practical watch that could resist the elements. It had to be simple and comfortable, a classic, sporty timepiece boasting an immediately recognisable design. By combining a precious traditional material - gold - and a modern material - rubber - for the first time in modern watchmaking, the Classic Original dispensed with the established codes, imposing a new vision of luxury that signified the beginnings of Hublot’s “Art of Fusion”.",https://www.hublot.com/en-int/40-years/digital-book-products,2026-02-27
hublot_009,hublot,Hublot,luxury_watch,Switzerland,website_copy,big_bang_2005_launch,history,2005,"With its innovative design – inspired by the Classic Original but revolutionised – the Big Bang is THE iconic Hublot model and has been its best-seller since it was introduced in 2005. True to its name, its arrival caused a real ""big bang"" that shook up the watchmaking world and discarded convention. Hublot’s futuristic vision and the ideal embodiment of the Art of Fusion, the Big Bang Original unquestionably ushered in a new era in terms of watch design. Its name expresses Hublot’s core values, by evoking the origin of the universe, the explosion when all matter was combined as a single entity in the original fusion.",https://www.hublot.com/en-int/40-years/digital-book-products,2026-02-27
hublot_010,hublot,Hublot,luxury_watch,Switzerland,website_copy,rjc_membership,corporate_responsibility,modern,"HUBLOT is a member of the Responsible Jewellery Council (RJC), an organization gathering more than 260 professionals worldwide committed to the protection of ethics, human rights, social rights and good environmental practices throughout the chain of gold and diamond production, from mines to retail trade. The Council has developed the RJC system, a certification process which applies to all member companies which participate in the logistics chain of gold and diamond jewelry. In order to obtain Certified Member status in the RJC system, all Commercial Members must undergo an audit by third-party auditors who are accredited to assess their adherence to the RJC’s Code of Practices.",https://www.hublot.com/en-int/ethical-commitment,2026-02-27
hublot_011,hublot,Hublot,luxury_watch,Switzerland,website_copy,human_rights_commitment,corporate_responsibility,modern,"HUBLOT respects and promotes the Universal Declaration of Human Rights and adheres to the principles of the United Nations Global Compact, as well as the United Nations Women’s Empowerment Principles. Within its sphere of influence, HUBLOT supports the values, freedoms and fundamental rights promoted in these documents.",https://www.hublot.com/en-int/ethical-commitment,2026-02-27
hublot_012,hublot,Hublot,luxury_watch,Switzerland,website_copy,unico_precision,engineering_precision,modern,"Every component of our Unico movement is precisely dialled to achieve control & accuracy. The dual-clutch architecture that drives the hands of the chronographs, patented designs pit ceramic ball bearings against jewels in a carefully choreographed balance of force to ensure unrivalled accuracy as an oscillating weight winds the mainspring. Unico is synonymous with stability & precision.",https://www.hublot.com/en-int/unico-mechanical-revolution,2026-02-27
hublot_013,hublot,Hublot,luxury_watch,Switzerland,website_copy,novak_djokovic_partnership,sports_partnership,modern,"He shares many similarities with the Swiss watchmaking company Hublot, not the least of which is the relentless pursuit of excellence and performance. This is a great source of pride for the Hublot teams, who welcome the man who proves himself day after day as the greatest tennis player of all time. Game, set and match for “Nole” and Hublot!",https://www.hublot.com/en-int/partnerships/tennis,2026-02-27
hublot_014,hublot,Hublot,luxury_watch,Switzerland,website_copy,manufacture-design_doctrine,design_philosophy,modern," From the production of micro-components for movements to cases and dials, or from fundamental research to the development of innovative materials, watchmakers, physicists, chemists and engineers are united under the same roof, working in perfect synergy to create exceptional watches that endlessly push technical and aesthetic boundaries.",https://www.hublot.com/en-int/craftsmanship,2026-02-27
hublot_015,hublot,Hublot,luxury_watch,Switzerland,website_copy,global_sports_partnership,brand_prestige,modern," For two decades, Hublot has maintained a steadfast and very broad commitment to football, actively supporting various leagues, teams and players at a local, continental and global level. The most significant contemporary watchmaking sponsorship and licensing partnerships in the world of football, it can be summed up in three words: Hublot loves football.",https://www.hublot.com/en-int/news/hublot-presents-classic-fusion-chronograph-uefa-europa-league-titanium-carbon,2026-02-27
hublot_016,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/exceptional_timepieces/mp_15_takashi_murakami_tourbillon_sapphire_rainbow_42_mm,product_description,2020-present,"The latest creation from HUBLOT and celebrated Japanese contemporary artist Takashi Murakami is finally here – and it may well be the duo’s most eye-catching and exceptional creation to date. Introducing the MP-15 Takashi Murakami Tourbillon Sapphire Rainbow, reimagining the artist’s iconic smiling flower as a sapphire sculpture set with colorful gemstones and fitted with HUBLOT’s first central tourbillon movement. A limited edition of only 20 pieces.",https://www.hublot.com/en-int/watches/exceptional-timepieces/mp-15-takashi-murakami-tourbillon-sapphire-rainbow-42-mm,2026-05-19
hublot_017,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/exceptional_timepieces/mp_17_meca_10_arsham_splash_titanium_sapphire_42_mm,product_description,2020-present,"The MP-17 Meca-10 Arsham Splash Titanium Sapphire is the perfect blend of Hublot's Art of Fusion and Arsham's unique fictional archaeology vision, where he reimagines contemporary objects as ancient artefacts, blurring the lines between past, present and future. Arsham’s first wristwatch design for Hublot, the timepiece is a wearable sculpture with Arsham’s creative direction dripping from every fluid curve. The compact 42mm case size has been made possible through the integration of Hublot’s new, smaller Meca-10, an in-house manual-wind movement that can be seen through the dial opening and sapphire caseback.",https://www.hublot.com/en-int/watches/exceptional-timepieces/mp-17-meca-10-arsham-splash-titanium-sapphire-42-mm,2026-05-19
hublot_018,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/exceptional_timepieces/mp_11_14_day_power_reserve_black_sapphire_45_mm,product_description,2018-present,"To obtain a two-week power reserve, Hublot has developed an original and spectacular design movement integrating seven barrels paired in series. To enable the transmission of energy between the horizontal axis of the barrels and the vertical wheel driving the hour/minute displays, the Manufacture has used a very rare system in watchmaking: a 90-degree return by means of the helical gear wheel, of the “endless screw” type.",https://www.hublot.com/en-int/watches/exceptional-timepieces/mp-11-14-day-power-reserve-black-sapphire-45-mm,2026-05-19
hublot_019,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/exceptional_timepieces/mp_10_tourbillon_sapphire_41_5_mm,product_description,2024-present,"The MP-10 has no hands. In their place are four constantly rotating displays: the hours and minutes in the upper third of the dial, combined with an invisible magnifying glass; the circular power reserve in the central third, with a very clear green zone and red zone; and the seconds in the lower third which are indicated directly on the tourbillon cage. It is made from monobloc aluminium, suspended and inclined, and a patent application is pending for this unique mechanical configuration.",https://www.hublot.com/en-int/watches/exceptional-timepieces/mp-10-tourbillon-sapphire-41-5-mm,2026-05-19
hublot_020,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/exceptional-timepieces/mp_10_tourbillon_all_black_41_5_mm,product_description,2024-present,"The piece has no dial: Hublot has fused the calibre with the dial. The movement is the face and soul of the watch. The gaze is drawn directly to the mechanism to read the time. The MP-10 features a highly architectural design and a particularly expressive movement built around volume and depth. Yet, this in no way interferes with reading. Instead, it makes it simpler. The time is read from top to bottom, fluidly and naturally. The power reserve is particularly expressive, with a two-tone disc (red and green) set coaxially to the hours and minutes.",https://www.hublot.com/en-int/watches/exceptional-timepieces/mp-10-tourbillon-all-black-41-5-mm,2026-05-19
hublot_021,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/big_bang_original/big_bang_original_unico_king_gold_ceramic_43_mm,product_description,2025-present,"The Big Bang Original carries the Big Bang legacy into the next era, with meaningful upgrades inside and out. Its DNA is seen and felt in millimeters and microns. Movements rebuilt until they disappear into silence. Surfaces reconsidered where no one is looking—because the invisible still matters. Thousands of hours converging into a form that holds its ground without explanation.",https://www.hublot.com/en-int/watches/big-bang/big-bang-original-unico-king-gold-ceramic-43-mm,2026-05-19
hublot_022,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/big_bang_original_unico_black_magic_43_mm,product_description,2025-present,"Twenty years of black ceramic as a color, a material and a revolution. An All-Black that transforms the unseen into a paragon. Born in 2006, Black Magic embodies Hublotʼs radical spirit made tangible: a deep, technical, ultra-resistant ceramic that broke conventions 20 years ago. Today it defines the Big Bang Original.",https://www.hublot.com/en-int/watches/big-bang/big-bang-original-unico-black-magic-43-mm,2026-05-19
hublot_023,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/big_bang_original_unico_titanium_coal_blue_43_mm,product_description,2025-present,"Titanium is extensively used by Hublot, specifically for its lightness. It displays the best relationship between resistance and weight of any material, which makes it an extremely popular material especially within aeronautics. It also stands out with its resistance to corrosion and its inertia in contact with the skin. Hublot only uses high quality, grade 5 titanium, the strongest there is. Once polished, this material retains a slightly bluish metallic sheen.",https://www.hublot.com/en-int/watches/big-bang/big-bang-original-unico-titanium-coal-blue-43-mm,2026-05-19
hublot_024,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/big_bang_original_steel_white_diamonds_38_mm,product_description,2025-present,"Hublot exclusively uses a medical grade, non-oxidizing 316L type steel, combining iron as a base metal, chrome for its resistance to corrosion and nickel for optimal mechanical robustness. This stable and durable alloy perfectly withstands all the hazards of daily life. On an aesthetic level, it is easily ""decorated""; whether through polishing or a satin finish, it allows for subtle alternating finishes.",https://www.hublot.com/en-int/watches/big-bang/big-bang-original-steel-white-diamonds-38-mm,2026-05-19
hublot_025,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/big_bang_original_gold_diamonds_38_mm,product_description,2025-present,"From the first use of rubber in watchmaking, to creating new precious alloys, such as scratch-proof Magic Gold, and producing revolutionary composites like ceramic and sapphire with unique colors, materials are always at heart of the Hublot universe. To achieve its “Art of Fusion,” the Manufacture has its own Metallurgy and Materials laboratory, working in close collaboration with the Research and Development department, as well as its own foundry. These innovative materials are created and manufactured using the latest technologies, unique in watchmaking and developed by Hublot.",https://www.hublot.com/en-int/watches/big-bang/big-bang-original-gold-diamonds-38-mm,2026-05-19
hublot_026,hublot,Hublot,luxury_watch,Switzerland,website_copy,"
watches/big_bang/big_bang_one_click_joyful_steel_purple_33_mm",product_description,2025-present,"Hublot exclusively uses a medical grade, non-oxidizing 316L type steel, combining iron as a base metal, chrome for its resistance to corrosion and nickel for optimal mechanical robustness. This stable and durable alloy perfectly withstands all the hazards of daily life. On an aesthetic level, it is easily ""decorated""; whether through polishing or a satin finish, it allows for subtle alternating finishes.",https://www.hublot.com/en-int/watches/big-bang/big-bang-one-click-joyful-steel-purple-33-mm,2026-05-19
hublot_027,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/spirit_of_big_bang_impact_sapphire_42_mm,product_description,2025-present,"Since 2014, Hublot has exclusively introduced crystallized osmium – considered the rarest metal on Earth – into watchmaking. Denser than platinum, harder and heavier, it features a naturally bluish radiance that shines like no other metal. Through a highly sophisticated crystallization process developed with Swiss scientists in Valais, osmium transforms into stable crystal form, unlocking its cosmic sparkle. In a 30-piece limited edition, rhodium-plated appliques alternate with osmium shards on the dial.",https://www.hublot.com/en-int/watches/big-bang/spirit-of-big-bang-impact-sapphire-42-mm,2026-05-19
hublot_028,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/spirit_of_big_bang_impact_sapphire_42_mm,product_description,2025-present,"Hublot exclusively uses a medical grade, non-oxidizing 316L type steel, combining iron as a base metal, chrome for its resistance to corrosion and nickel for optimal mechanical robustness. This stable and durable alloy perfectly withstands all the hazards of daily life. On an aesthetic level, it is easily ""decorated""; whether through polishing or a satin finish, it allows for subtle alternating finishes.",https://www.hublot.com/en-int/watches/big-bang/spirit-of-big-bang-steel-coal-blue-diamonds-32-mm,2026-05-19
hublot_029,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/square_bang_tourbillon_4_day_power_reserve_3d_carbon_42_mm,product_description,2025-present,"Popular in motor racing, carbon possess unrivalled mechanical qualities. It is ultra-lightweight, resists torsion and stands out with its optimal relationship between weight and resistance. This high-tech material is in the form of a fiber mesh embedded in an epoxy resin. Hublot also uses a 3D carbon where the fibers are woven on three planes. Other models use a “frosted” carbon with colored inclusions.",https://www.hublot.com/en-int/watches/big-bang/square-bang-tourbillon-4-day-power-reserve-3d-carbon-42-mm,2026-05-19
hublot_030,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/big_bang/square_bang_unico_magic_gold_42_mm,product_description,2025-present,"Scratch-proof gold had never existed before, so Hublot invented it. Developed and patented by the Manufacture, Magic Gold is the first and only 18K gold alloy in the world that perfectly withstands scratches, even with an extremely active lifestyle. It maintains its beauty, shine and polished appearance over time. A true revolution in the world of precious materials.",https://www.hublot.com/en-int/watches/big-bang/square-bang-unico-magic-gold-42-mm,2026-05-19
hublot_031,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_original_black_magic_42_mm,product_description,2025-present,"Hublot brings back the watch that shook up conventions in 1980. Both refined and sporty, this precious gold case strapped on a simple rubber strap, unthinkable at the time, sent huge shock waves through the world of fine watchmaking.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-original-black-magic-42-mm,2026-05-19
hublot_032,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_titanium_sage_green_42_mm,product_description,2025-present,"Titanium is extensively used by Hublot, specifically for its lightness. It displays the best relationship between resistance and weight of any material, which makes it an extremely popular material especially within aeronautics. It also stands out with its resistance to corrosion and its inertia in contact with the skin. Hublot only uses high quality, grade 5 titanium, the strongest there is. Once polished, this material retains a slightly bluish metallic sheen.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-titanium-sage-green-42-mm,2026-05-19
hublot_033,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_aerofusion_moonphase_king_gold_42_mm,product_description,2025-present,"The Classic Fusion Aerofusion Moonphase King Gold combines refined elegance with contemporary watchmaking. Crafted in polished and satin-finished 18K King Gold, the timepiece is paired with black rubber and alligator leather straps for a balance of sophistication and comfort. Water resistant to 50M or 5 ATM and powered by a movement offering a 42-hour power reserve, the watch reflects Hublot’s fusion of technical performance and timeless design.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-aerofusion-moonphase-king-gold-42-mm,2026-05-20
hublot_034,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_chronograph_uefa_europa_league_titanium_carbon_42_mm,product_description,2025-present,"This workmanship extends to the material of the case. Made from grade 5 titanium, which is both lightweight and durable, it features a polished finish on the case middle to emphasize the curve of the case, and a vertical satin finish on the top, mirroring the effect of the rubber strap for a modern, sporty touch. Lightweight, comfortable and ergonomic, it offers the simplicity and efficiency of a model designed for everyday use. The overall effect is coherent, harmonious and sporty, yet sophisticated. At just 42 mm in diameter and 11.90 mm thick, the dimensions of the case make it perfect for everyday wear. ",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-chronograph-uefa-europa-leaguetm-titanium-carbon-42-mm,2026-05-20
hublot_035,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_chronograph_uefa_champions_league_titanium_42_mm,product_description,2025-present,"The Classic Fusion Chronograph UEFA Champions League Titanium is a collector’s item for true football aficionados. This 100-piece limited edition features a 42mm satin-finished and polished titanium case, a gradient blue dial and the UEFA Champions League logo applied on the 3 o’clock counter. The strap fuses black rubber with blue calf leather, proudly bearing the iconic UEFA Champions League starball emblem. Because legends deserve more than a box, each watch is presented in a custom wooden case, complete with an official miniature UEFA Champions League trophy replica: the only one you don’t have to win to lift, but that makes you feel like a winner every time you wear the watch.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-chronograph-uefa-champions-league-titanium-42-mm,2026-05-20
hublot_036,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_titanium_38_mm,product_description,2025-present,"The Classic Fusion Titanium combines refined simplicity with Hublot’s contemporary craftsmanship. Crafted in satin-finished and polished titanium, the 38mm timepiece features a satin-finished black sunray dial framed by a vertical satin-finished titanium bezel with six signature H-shaped titanium screws. Powered by the HUB1110 self-winding movement with an approximately 48-hour power reserve, the watch is completed with black lined rubber straps and a stainless steel deployant buckle clasp. Water resistant to 50M or 5 ATM, it reflects the elegance and technical precision of the Classic Fusion collection.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-titanium-rubber-38-mm,2026-05-20
hublot_037,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_essential_grey_42_mm,product_description,2025-present,"The Classic Fusion Essential Grey showcases understated elegance through a monochromatic grey aesthetic and refined titanium construction. The 42mm timepiece features a satin-finished and polished titanium case and bezel, paired with a grey sunray dial protected by sapphire crystal with anti-reflective treatment. Powered by the HUB1110 self-winding movement with an approximately 48-hour power reserve, the watch is completed with a grey rubber and grey fabric strap secured by a stainless steel deployant buckle clasp. Water resistant to 50M or 5 ATM, it embodies the minimalist sophistication of the Classic Fusion collection.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-essential-grey-42-mm,2026-05-20
hublot_038,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_chronograph_titanium_green_45_mm,product_description,2025-present,"The Classic Fusion Chronograph Titanium Green blends contemporary elegance with sporty functionality. Crafted in satin-finished and polished titanium, the 45mm timepiece features a satin-finished green sunray dial framed by a satin-finished and polished titanium bezel with six signature H-shaped titanium screws. Powered by the HUB1143 self-winding chronograph movement with an approximately 48-hour power reserve, the watch is paired with green lined rubber straps and secured by a stainless steel deployant buckle clasp. Water resistant to 50M or 5 ATM, it reflects the refined yet dynamic character of the Classic Fusion collection.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-chronograph-titanium-green-45-mm,2026-05-20
hublot_039,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_essential_taupe_42_mm,product_description,2025-present,"The Classic Fusion Essential Taupe combines minimalist elegance with contemporary craftsmanship in a refined monochromatic palette. The 42mm timepiece features a polished and satin-finished titanium case and a satin-finished and polished titanium bezel, paired with a sunray taupe dial protected by sapphire crystal with anti-reflective treatment. Powered by the HUB1110 self-winding movement with an approximately 48-hour power reserve, the watch is completed with a taupe rubber and taupe fabric strap secured by a stainless steel deployant buckle clasp. Water resistant to 50M or 5 ATM, it reflects the understated sophistication of the Classic Fusion collection.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-essential-taupe-42-mm,2026-05-20
hublot_040,hublot,Hublot,luxury_watch,Switzerland,website_copy,watches/classic_fusion/classic_fusion_chronograph_uefa_champions_league_titanium_42_mm,product_description,2025-present,"The Classic Fusion Chronograph UEFA Champions League Titanium combines sporty elegance with the spirit of Europe’s premier football competition. The 42mm timepiece features a satin-finished and polished titanium case and bezel, paired with a satin-finished gradient blue dial protected by sapphire crystal with anti-reflective treatment. Powered by the HUB1153 self-winding chronograph movement with an approximately 48-hour power reserve, the watch is completed with a black rubber and blue calf strap printed with the UEFA Champions League logo and secured by a stainless steel deployant buckle clasp. Water resistant to 50M or 5 ATM, it reflects the performance and prestige of the UEFA Champions League partnership.",https://www.hublot.com/en-int/watches/classic-fusion/classic-fusion-chronograph-uefa-champions-league-titanium-42-mm,2026-05-20
hublot_041,hublot,Hublot,luxury_watch,Switzerland,website_copy,instagram/big_bang_unico_kylian_mbappe/2026,advertisement_copy,2026,"Bold by design. Driven by ambition. In polished white ceramic and 18K King Gold, this limited edition of 200 pieces features Kylian Mbappé’s signature phrase, “Trust Yourself,” engraved on the bezel. Powered by the HUB1280 Unico Manufacture, with flyback chronograph and 72-hour power reserve.⁣",https://www.instagram.com/p/DYhRdYPkrov/?img_index=1,2026-05-20
hublot_042,hublot,Hublot,luxury_watch,Switzerland,website_copy,instagram/spirit_of_big_bang_essential_taupe/2026,advertisement_copy,2026,Refined proportions. Same Essential spirit.⁣,https://www.instagram.com/p/DYUelvDH5v4/?img_index=1,2026-05-20
hublot_043,hublot,Hublot,luxury_watch,Switzerland,website_copy,instagram/big_bang_unico_usain_bolt/2026,advertisement_copy,2026,"Bolt’s codes. Hublot’s disruption. Between 6 and 8 o’clock, the numerals reveal 6-5-8 — and from another angle, 9.58, a tribute to Bolt’s world-record time. ",https://www.instagram.com/p/DYFB0ibn1AW/?img_index=1,2026-05-20
hublot_044,hublot,Hublot,luxury_watch,Switzerland,website_copy,instagram/big_bang_impact_one_million/2026,advertisement_copy,2026,"Big Bang Impact One Million. A million-dollar statement where High Jewellery meets Haute Horlogerie, built around a central flying tourbillon that appears to float, with no upper bridge.⁣⁣",https://www.instagram.com/p/DX_6qkyGtpB/?img_index=1,2026-05-20
hublot_045,hublot,Hublot,luxury_watch,Switzerland,website_copy,instagram/spirit_of_big_bang_impact_sapphire/2026,advertisement_copy,2026,"Osmium takes center stage. The rarest metal on Earth, crystallized into a unique structure and revealed through a subtle blue sheen. Denser than platinum and almost impossible to shape, it reflects true material mastery in watchmaking.⁣⁣",https://www.instagram.com/p/DXzAPEFGqdo/,2026-05-20
iwc_001,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,ceratanium_development,technical_innovation,modern,"Developed over eight years, Ceratanium® continues IWC’s legacy of material innovation. It unites the lightness and strength of titanium with a hardness and scratch resistance comparable to ceramic.",https://www.iwc.com/ww-en,2026-02-27
iwc_002,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,portugieser_design_identity,design_philosophy,modern,"With its pure and timeless aesthetic, the Portugieser Chronograph stands among the most iconic watches of IWC Schaffhausen. The all-black execution pays tribute to the enduring strength of its design. Reduced to its essential form, the watch reveals a completely new dimension, its sculptural quality brought into focus.",https://www.iwc.com/ww-en,2026-02-27
iwc_003,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,founding_story_1868,history,1868,"At the tender age of 27, American engineer and watchmaker Florentine Ariosto Jones had been deputy director and manager with the E. Howard Watch and Clock Co. in Boston, then a leading American watchmaker. At a time when most young men were trying their luck in the west, Jones went in the opposite direction. True to his adventurous pioneering spirit, he planned to combine the outstanding craftsmanship of the Swiss with modern engineering technology from overseas. Unfortunately, his business plan met with unconcealed scepticism from the skilled workers in the Geneva region and the remote valleys of western Switzerland.",https://www.iwc.com/ww-en/company/history,2026-02-27
iwc_004,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,schindling_era_mastery,technical_mastery,1970s-1990s,"At the peak of the quartz crisis, IWC deliberately focuses on creating masterpieces of watchmaking art. With the world's first watch case made from titanium, IWC lays the foundation for its unparalleled expertise in the area of materials. In the mid-1980s, the perpetual calendar from Kurt Klaus makes its debut in the Da Vinci family. Following seven years of development, IWC launches its first Grande Complication, and reaches the pinnacle of haute horlogerie. To mark its 125th anniversary, IWC unveils what is then the world’s most complicated mechanical wristwatch: Il Destriero Scafusia.",https://www.iwc.com/ww-en/company/history,2026-02-27
iwc_005,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,richemont_product_evolution,design_evolution,modern,"After IWC becomes a part of Richemont, the company continuously expands its six watch families with precision engineering and exclusive design. In the Portugieser line, a double moon display is added to the perpetual calendar, while this mechanism features a digital display for the date and month for the first time in the Da Vinci family. IWC introduces the external/internal rotating bezel for the Aquatimer and launches its first watch with a bronze case. The Annual Calendar complication shows the month, date and day in the format used in the U.S. – a tribute to the company’s American founder.",https://www.iwc.com/ww-en/company/history,2026-02-27
iwc_006,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,swiss_luxury_positioning,brand_prestige,historical_modern,IWC has been at the forefront of watch innovation for over 150 years. Our chronometers continue to redefine the standards of Swiss luxury watches. Each model presents mechanical finesse in which intricate design balances expectations of grandeur.,https://www.iwc.com/ww-en/specials/swiss-luxury-watches,2026-02-27
iwc_007,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,top_gun_ceramic_engineering,engineering_precision,modern,"Color codes from the world of naval aviation, translated into eye-catching ceramic colors and striking monochrome watches: the “Colors of TOP GUN” collection combines the functional design and high robustness of IWC’s Pilot’s Watches with the company’s extensive know-how in advanced materials and case engineering. Created in collaboration with PANTONE®, the ceramic colors in this collection result from a complex manufacturing process. With its extreme hardness and high resistance to corrosion, ceramic is the perfect material for a watch that always has to perform on top of its game.",https://www.iwc.com/ww-en/specials/swiss-luxury-watches,2026-02-27
iwc_008,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,sustainability_strategy,corporate_responsibility,modern,"Our Strategy is rooted in the understanding that sustainability is not just a moral imperative but a strategic necessity for sustained business success. Embedding sustainability into IWC’s strategy ensures that we comply with regulatory requirements, but also creates opportunities for growth and innovation.",https://www.iwc.com/ww-en/company/sustainability-at-iwc,2026-02-27
iwc_009,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,responsible_sourcing,corporate_responsibility,modern,"Whether precious metals, leather or innovative materials, we’re particular when it comes to sourcing. We openly communicate where we source our materials, how we pick our suppliers and how we hold them to account.",https://www.iwc.com/ww-en/company/sustainability-at-iwc,2026-02-27
iwc_010,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,pilots_watches_origin,aviation_heritage,1930s-modern,"Whether flying a plane or riding a motorcycle, piloting is about taking control of one’s journey and following one’s instincts. Our pilot’s watches perfectly embody this sense of independence and adventure. Originally conceived in the 1930s to help pilots with navigation, they have evolved into quintessential sports watches for modern explorers, featuring a distinctive design inspired by easy-to-read cockpit instruments.",https://www.iwc.com/ww-en/watches/pilot-watches/introduction-to-pilot-watches,2026-02-27
iwc_011,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,maufacture_watchmaking_craft,craftsmanship,modern_continuous,"Every watch from IWC is individually assembled by one of our professional watchmakers. Using their trained eyes, dexterous fingers and precision instruments, they bring together up to several hundred individual parts to create outstanding wristwatches: showpieces of meticulous workmanship, functionality and design, each an outstanding example of the art of watchmaking at its very best.",https://www.iwc.com/ww-en/company/manufacture-process,2026-02-27
iwc_012,iwc,IWC Schaffhausen,luxury_watch,Switzerland,website_copy,engineering_since_1868_positioning,brand_identity,1868-modern,"Welcome to IWC Schaffhausen – where watchmaking is engineered with purpose. Our story began in 1868 with Florentine Ariosto Jones, an American visionary who dared to blend American manufacturing precision with Swiss craftsmanship. Not everyone thought it would work – but it did, and we’ve been quietly building on that idea ever since.",https://www.iwc.com/ww-en/company/our-story,2026-02-27
